CustomerID,MonetaryValue,Frequency,Recency,Cluster,Segment
13124.0,3756.33,3,90,0,High-Value Champions
13126.0,2099.64,8,5,0,High-Value Champions
13127.0,259.17,1,78,0,High-Value Champions
13130.0,64.0,1,94,0,High-Value Champions
13131.0,1073.3,3,23,0,High-Value Champions
13132.0,77.3,1,262,1,Lost Customers
13133.0,109.8,2,274,1,Lost Customers
13134.0,1793.58,4,86,0,High-Value Champions
13135.0,3096.0,1,197,1,Lost Customers
13136.0,2607.61,5,56,0,High-Value Champions
13137.0,3603.29,8,11,0,High-Value Champions
13138.0,962.39,6,22,0,High-Value Champions
13139.0,5064.94,7,16,0,High-Value Champions
13140.0,422.47,3,108,0,High-Value Champions
13141.0,2388.75,5,85,0,High-Value Champions
13142.0,307.09,1,19,0,High-Value Champions
13144.0,110.95,1,333,1,Lost Customers
13145.0,618.52,4,40,0,High-Value Champions
13146.0,228.91,1,26,0,High-Value Champions
13147.0,712.8000000000001,4,10,0,High-Value Champions
13148.0,3683.26,12,29,0,High-Value Champions
13149.0,1676.06,4,14,0,High-Value Champions
13151.0,1257.8700000000001,1,296,1,Lost Customers
13153.0,486.22,1,6,0,High-Value Champions
13155.0,971.76,4,33,0,High-Value Champions
13157.0,1741.22,4,49,0,High-Value Champions
13158.0,1201.06,4,95,0,High-Value Champions
13159.0,1429.35,4,9,0,High-Value Champions
13160.0,91.8,1,22,0,High-Value Champions
13161.0,112.75,1,313,1,Lost Customers
13162.0,1688.29,4,122,0,High-Value Champions
13165.0,1021.48,2,46,0,High-Value Champions
13166.0,417.2,1,283,1,Lost Customers
13167.0,791.33,4,19,0,High-Value Champions
13168.0,1299.59,4,36,0,High-Value Champions
13169.0,712.88,2,64,0,High-Value Champions
13170.0,108.81,1,27,0,High-Value Champions
13171.0,468.41,3,22,0,High-Value Champions
13173.0,353.65,2,4,0,High-Value Champions
13174.0,2742.82,3,16,0,High-Value Champions
13176.0,481.49,1,46,0,High-Value Champions
13177.0,282.45,1,65,0,High-Value Champions
13178.0,5725.47,11,26,0,High-Value Champions
13182.0,121.18,1,45,0,High-Value Champions
13183.0,3957.78,9,8,0,High-Value Champions
13184.0,1668.95,10,15,0,High-Value Champions
13185.0,71.4,1,268,1,Lost Customers
13186.0,1575.89,3,40,0,High-Value Champions
13187.0,236.02,1,337,1,Lost Customers
13188.0,114.60000000000001,1,11,0,High-Value Champions
13189.0,260.68,2,19,0,High-Value Champions
13192.0,911.94,2,95,0,High-Value Champions
13193.0,112.08,1,61,0,High-Value Champions
13194.0,60.7,1,136,0,High-Value Champions
13196.0,1797.78,4,11,0,High-Value Champions
13198.0,3401.2400000000002,6,10,0,High-Value Champions
13199.0,9817.12,38,4,3,New Spenders
13200.0,870.09,4,19,0,High-Value Champions
13203.0,869.46,4,10,0,High-Value Champions
13207.0,250.26000000000002,2,15,0,High-Value Champions
13208.0,1217.65,6,59,0,High-Value Champions
13209.0,5891.61,8,30,0,High-Value Champions
13210.0,353.48,1,94,0,High-Value Champions
13211.0,1095.42,3,10,0,High-Value Champions
13212.0,786.83,3,20,0,High-Value Champions
13213.0,1520.58,5,57,0,High-Value Champions
13216.0,333.74,1,268,1,Lost Customers
13217.0,533.98,3,122,0,High-Value Champions
13218.0,62.63999999999999,1,127,0,High-Value Champions
13220.0,819.2900000000001,4,78,0,High-Value Champions
13221.0,847.41,2,240,1,Lost Customers
13223.0,163.20000000000002,2,200,1,Lost Customers
13224.0,2155.95,2,60,0,High-Value Champions
13225.0,6463.84,7,3,0,High-Value Champions
13226.0,108.21000000000001,1,273,1,Lost Customers
13227.0,257.7,1,202,1,Lost Customers
13228.0,358.0,1,81,0,High-Value Champions
13229.0,160.95,1,226,1,Lost Customers
13230.0,2755.63,14,4,0,High-Value Champions
13232.0,1328.35,7,13,0,High-Value Champions
13233.0,605.12,2,74,0,High-Value Champions
13235.0,1031.07,1,212,1,Lost Customers
13236.0,744.85,2,25,0,High-Value Champions
13238.0,700.73,4,17,0,High-Value Champions
13239.0,329.56,1,262,1,Lost Customers
13240.0,663.65,4,96,0,High-Value Champions
13242.0,270.40000000000003,3,112,0,High-Value Champions
13243.0,585.12,1,203,1,Lost Customers
13244.0,121.74000000000001,1,93,0,High-Value Champions
13245.0,430.5,1,51,0,High-Value Champions
13246.0,1961.52,6,18,0,High-Value Champions
13247.0,501.12,4,18,0,High-Value Champions
13248.0,465.68,2,125,0,High-Value Champions
13249.0,711.41,3,92,0,High-Value Champions
13253.0,1030.4,2,157,1,Lost Customers
13255.0,399.51,2,9,0,High-Value Champions
13258.0,672.83,3,12,0,High-Value Champions
13259.0,283.18,1,62,0,High-Value Champions
13260.0,557.62,1,61,0,High-Value Champions
13261.0,944.1,2,269,1,Lost Customers
13262.0,200.29,1,263,1,Lost Customers
13263.0,7436.93,35,1,3,New Spenders
13265.0,2092.66,5,53,0,High-Value Champions
13266.0,3834.2599999999998,12,11,0,High-Value Champions
13267.0,4521.49,19,3,3,New Spenders
13268.0,3174.75,11,18,0,High-Value Champions
13269.0,5343.28,15,1,3,New Spenders
13270.0,590.0,1,366,1,Lost Customers
13271.0,211.49,1,37,0,High-Value Champions
13272.0,276.56,2,31,0,High-Value Champions
13273.0,138.98,1,113,0,High-Value Champions
13276.0,590.9300000000001,2,64,0,High-Value Champions
13277.0,258.4,4,16,0,High-Value Champions
13278.0,542.73,1,41,0,High-Value Champions
13279.0,137.75,1,78,0,High-Value Champions
13280.0,798.46,3,122,0,High-Value Champions
13282.0,1132.14,3,18,0,High-Value Champions
13283.0,93.66,2,60,0,High-Value Champions
13284.0,201.19,1,331,1,Lost Customers
13285.0,2709.12,4,23,0,High-Value Champions
13291.0,361.11,1,156,1,Lost Customers
13292.0,578.9399999999999,2,39,0,High-Value Champions
13294.0,873.74,2,190,1,Lost Customers
13295.0,201.20000000000002,1,360,1,Lost Customers
13296.0,87.4,1,137,0,High-Value Champions
13297.0,2089.85,4,8,0,High-Value Champions
13298.0,360.0,1,1,0,High-Value Champions
13299.0,142.5,1,268,1,Lost Customers
13300.0,371.89,1,169,1,Lost Customers
13301.0,618.09,4,104,0,High-Value Champions
13302.0,63.75,1,155,1,Lost Customers
13304.0,300.42,1,351,1,Lost Customers
13305.0,2000.86,10,4,0,High-Value Champions
13307.0,15.0,1,120,0,High-Value Champions
13308.0,1385.51,3,23,0,High-Value Champions
13309.0,1456.79,5,7,0,High-Value Champions
13310.0,1132.03,3,28,0,High-Value Champions
13311.0,598.57,2,4,0,High-Value Champions
13313.0,1555.32,5,22,0,High-Value Champions
13314.0,775.94,3,2,0,High-Value Champions
13316.0,5732.93,4,37,0,High-Value Champions
13317.0,2273.68,6,66,0,High-Value Champions
13318.0,640.76,3,1,0,High-Value Champions
13319.0,10845.550000000001,26,5,3,New Spenders
13320.0,1532.2,4,78,0,High-Value Champions
13321.0,567.36,2,72,0,High-Value Champions
13322.0,199.48000000000002,1,17,0,High-Value Champions
13323.0,787.85,5,3,0,High-Value Champions
13324.0,7121.95,10,36,0,High-Value Champions
13325.0,675.3,1,82,0,High-Value Champions
13327.0,3627.77,8,39,0,High-Value Champions
13328.0,1308.48,1,316,1,Lost Customers
13329.0,789.0,2,32,0,High-Value Champions
13330.0,1140.93,3,93,0,High-Value Champions
13332.0,350.9,1,14,0,High-Value Champions
13334.0,3502.32,3,82,0,High-Value Champions
13336.0,795.12,1,77,0,High-Value Champions
13338.0,487.02,1,158,1,Lost Customers
13339.0,860.12,1,201,1,Lost Customers
13340.0,10736.48,7,45,0,High-Value Champions
13341.0,775.85,1,261,1,Lost Customers
13343.0,353.43,1,178,1,Lost Customers
13344.0,2511.69,3,68,0,High-Value Champions
13345.0,389.5,1,288,1,Lost Customers
13347.0,341.36,1,70,0,High-Value Champions
13348.0,233.76,1,64,0,High-Value Champions
13349.0,247.32,1,11,0,High-Value Champions
13350.0,979.12,2,16,0,High-Value Champions
13351.0,373.94,1,66,0,High-Value Champions
13352.0,397.97999999999996,1,60,0,High-Value Champions
13354.0,743.53,1,71,0,High-Value Champions
13355.0,674.7,1,122,0,High-Value Champions
13356.0,768.24,1,80,0,High-Value Champions
13357.0,609.4,1,257,1,Lost Customers
13358.0,439.03,1,269,1,Lost Customers
13359.0,439.56,1,64,0,High-Value Champions
13362.0,3090.7400000000002,4,9,0,High-Value Champions
13363.0,992.5,2,18,0,High-Value Champions
13364.0,134.95999999999998,1,71,0,High-Value Champions
13365.0,2225.37,2,34,0,High-Value Champions
13366.0,56.160000000000004,1,50,0,High-Value Champions
13368.0,623.4,2,257,1,Lost Customers
13369.0,308.28000000000003,1,366,1,Lost Customers
13370.0,754.87,1,372,1,Lost Customers
13372.0,378.64,1,90,0,High-Value Champions
13373.0,3312.25,3,61,0,High-Value Champions
13375.0,778.65,1,89,0,High-Value Champions
13376.0,1019.76,3,99,0,High-Value Champions
13379.0,572.56,3,26,0,High-Value Champions
13381.0,3639.31,6,32,0,High-Value Champions
13382.0,222.99,1,281,1,Lost Customers
13384.0,4151.93,7,31,0,High-Value Champions
13385.0,534.57,1,330,1,Lost Customers
13388.0,677.1,2,131,0,High-Value Champions
13389.0,797.96,3,11,0,High-Value Champions
13390.0,544.08,1,75,0,High-Value Champions
13391.0,59.8,1,204,1,Lost Customers
13394.0,2520.02,8,2,0,High-Value Champions
13395.0,307.72,1,185,1,Lost Customers
13396.0,1360.99,2,29,0,High-Value Champions
13397.0,1544.13,5,73,0,High-Value Champions
13398.0,457.34,1,192,1,Lost Customers
13402.0,621.23,2,127,0,High-Value Champions
13403.0,75.0,1,18,0,High-Value Champions
13404.0,252.49,2,1,0,High-Value Champions
13405.0,572.451,3,74,0,High-Value Champions
13408.0,28117.04,62,2,3,New Spenders
13410.0,1003.06,5,24,0,High-Value Champions
13411.0,213.55,1,107,0,High-Value Champions
13414.0,1390.5,3,134,0,High-Value Champions
13416.0,712.5,2,44,0,High-Value Champions
13417.0,640.83,2,5,0,High-Value Champions
13418.0,6127.43,18,12,3,New Spenders
13419.0,221.06,1,64,0,High-Value Champions
13420.0,159.85,2,150,1,Lost Customers
13421.0,1833.71,2,40,0,High-Value Champions
13422.0,2626.3,1,64,0,High-Value Champions
13425.0,1624.21,3,108,0,High-Value Champions
13426.0,3641.32,10,1,0,High-Value Champions
13427.0,582.6,3,19,0,High-Value Champions
13428.0,201.78,1,10,0,High-Value Champions
13429.0,1006.8,4,11,0,High-Value Champions
13430.0,679.45,2,19,0,High-Value Champions
13431.0,1269.1,2,67,0,High-Value Champions
13434.0,534.24,2,74,0,High-Value Champions
13435.0,3809.8900000000003,7,5,0,High-Value Champions
13436.0,196.89,1,2,0,High-Value Champions
13437.0,3408.06,7,14,0,High-Value Champions
13439.0,283.71,1,255,1,Lost Customers
13441.0,296.64,1,92,0,High-Value Champions
13447.0,1129.14,3,23,0,High-Value Champions
13448.0,3534.69,6,17,0,High-Value Champions
13449.0,291.88,1,24,0,High-Value Champions
13450.0,2043.7199999999998,6,27,0,High-Value Champions
13451.0,2898.2599999999998,5,26,0,High-Value Champions
13452.0,590.0,2,259,1,Lost Customers
13453.0,356.97999999999996,2,166,1,Lost Customers
13455.0,1058.34,2,25,0,High-Value Champions
13456.0,1766.72,6,18,0,High-Value Champions
13458.0,9646.57,14,7,3,New Spenders
13460.0,183.44,2,29,0,High-Value Champions
13461.0,1445.0,3,39,0,High-Value Champions
13462.0,151.5,1,253,1,Lost Customers
13464.0,674.68,1,58,0,High-Value Champions
13466.0,307.9,1,184,1,Lost Customers
13467.0,1071.91,2,11,0,High-Value Champions
13468.0,5704.97,37,2,3,New Spenders
13470.0,165.0,2,99,0,High-Value Champions
13471.0,2501.84,4,1,0,High-Value Champions
13473.0,422.64,2,61,0,High-Value Champions
13474.0,226.84,1,236,1,Lost Customers
13475.0,1431.78,4,191,1,Lost Customers
13476.0,1238.47,2,179,1,Lost Customers
13477.0,1454.58,6,38,0,High-Value Champions
13479.0,300.95,2,201,1,Lost Customers
13481.0,1804.56,5,46,0,High-Value Champions
13482.0,184.64,1,232,1,Lost Customers
13483.0,140.34,1,66,0,High-Value Champions
13484.0,313.8,1,241,1,Lost Customers
13485.0,454.24,1,233,1,Lost Customers
13486.0,1122.41,3,78,0,High-Value Champions
13487.0,575.4,3,58,0,High-Value Champions
13488.0,8968.31,13,17,3,New Spenders
13489.0,449.52,4,105,0,High-Value Champions
13491.0,1215.82,10,52,0,High-Value Champions
13492.0,1269.84,3,136,0,High-Value Champions
13493.0,618.63,2,275,1,Lost Customers
13494.0,316.26000000000005,1,312,1,Lost Customers
13495.0,2044.8700000000001,5,8,0,High-Value Champions
13496.0,653.33,2,11,0,High-Value Champions
13497.0,348.05,2,283,1,Lost Customers
13499.0,1159.11,5,18,0,High-Value Champions
13500.0,1166.77,3,23,0,High-Value Champions
13501.0,1340.32,1,288,1,Lost Customers
13502.0,292.0,3,17,0,High-Value Champions
13503.0,216.85,1,71,0,High-Value Champions
13504.0,295.93,1,64,0,High-Value Champions
13505.0,4393.63,4,73,0,High-Value Champions
13506.0,458.52,2,316,1,Lost Customers
13507.0,2479.16,4,3,0,High-Value Champions
13508.0,110.97,1,244,1,Lost Customers
13509.0,979.72,7,9,0,High-Value Champions
13510.0,1791.56,4,1,0,High-Value Champions
13512.0,251.21,1,261,1,Lost Customers
13513.0,205.1,1,127,0,High-Value Champions
13514.0,152.20000000000002,1,74,0,High-Value Champions
13515.0,891.12,4,73,0,High-Value Champions
13516.0,1389.41,3,21,0,High-Value Champions
13517.0,2128.42,3,60,0,High-Value Champions
13518.0,627.16,1,86,0,High-Value Champions
13519.0,122.75,1,78,0,High-Value Champions
13520.0,3624.35,6,59,0,High-Value Champions
13521.0,1071.73,3,1,0,High-Value Champions
13522.0,125.80000000000001,1,30,0,High-Value Champions
13523.0,3964.88,5,33,0,High-Value Champions
13524.0,680.1800000000001,5,41,0,High-Value Champions
13525.0,628.78,2,15,0,High-Value Champions
13527.0,2242.36,7,34,0,High-Value Champions
13529.0,307.76,2,79,0,High-Value Champions
13531.0,483.8,2,205,1,Lost Customers
13532.0,210.31,1,34,0,High-Value Champions
13533.0,269.09,3,183,1,Lost Customers
13534.0,5870.08,25,2,3,New Spenders
13536.0,3444.39,7,1,0,High-Value Champions
13538.0,1280.85,7,43,0,High-Value Champions
13539.0,631.34,3,86,0,High-Value Champions
13544.0,276.06,2,40,0,High-Value Champions
13546.0,621.09,3,12,0,High-Value Champions
13548.0,678.16,2,96,0,High-Value Champions
13549.0,918.2,7,26,0,High-Value Champions
13551.0,91.80000000000001,1,319,1,Lost Customers
13552.0,3740.07,12,66,0,High-Value Champions
13555.0,4098.88,4,74,0,High-Value Champions
13557.0,584.06,2,28,0,High-Value Champions
13558.0,594.52,4,6,0,High-Value Champions
13560.0,171.42000000000002,1,7,0,High-Value Champions
13561.0,141.85999999999999,1,216,1,Lost Customers
13562.0,1799.33,3,82,0,High-Value Champions
13563.0,777.53,2,84,0,High-Value Champions
13564.0,1724.67,3,144,0,High-Value Champions
13565.0,240.22,2,19,0,High-Value Champions
13566.0,856.84,2,41,0,High-Value Champions
13568.0,187.05,1,173,1,Lost Customers
13569.0,338.62,2,17,0,High-Value Champions
13570.0,239.49,1,243,1,Lost Customers
13571.0,2088.94,12,13,0,High-Value Champions
13572.0,1384.25,1,206,1,Lost Customers
13573.0,290.25,2,50,0,High-Value Champions
13575.0,732.0699999999999,5,23,0,High-Value Champions
13576.0,6717.34,18,10,3,New Spenders
13577.0,1687.6000000000001,4,25,0,High-Value Champions
13579.0,467.04,2,15,0,High-Value Champions
13581.0,118.0,1,309,1,Lost Customers
13583.0,781.03,1,156,1,Lost Customers
13584.0,142.4,1,307,1,Lost Customers
13587.0,712.4,1,64,0,High-Value Champions
13588.0,2478.95,9,16,0,High-Value Champions
13589.0,379.65,2,15,0,High-Value Champions
13590.0,1981.92,6,11,0,High-Value Champions
13591.0,1117.13,3,65,0,High-Value Champions
13592.0,247.95999999999998,4,36,0,High-Value Champions
13593.0,2011.88,5,108,0,High-Value Champions
13594.0,396.97,1,53,0,High-Value Champions
13596.0,664.11,2,6,0,High-Value Champions
13598.0,160.04,1,47,0,High-Value Champions
13599.0,5149.92,21,1,3,New Spenders
13600.0,219.52,1,312,1,Lost Customers
13601.0,693.32,2,45,0,High-Value Champions
13602.0,428.89,1,65,0,High-Value Champions
13603.0,164.34,1,26,0,High-Value Champions
13606.0,276.75,3,29,0,High-Value Champions
13607.0,675.51,1,40,0,High-Value Champions
13610.0,1082.33,7,12,0,High-Value Champions
13611.0,1154.4,3,89,0,High-Value Champions
13614.0,1585.46,4,24,0,High-Value Champions
13615.0,417.69,1,319,1,Lost Customers
13617.0,544.18,3,40,0,High-Value Champions
13618.0,177.34,1,174,1,Lost Customers
13621.0,213.85,1,117,0,High-Value Champions
13623.0,727.74,5,31,0,High-Value Champions
13626.0,257.23,1,253,1,Lost Customers
13627.0,1638.47,5,59,0,High-Value Champions
13629.0,7792.36,11,23,0,High-Value Champions
13630.0,2031.78,7,5,0,High-Value Champions
13631.0,3070.42,11,100,0,High-Value Champions
13632.0,2118.93,5,25,0,High-Value Champions
13634.0,1547.3600000000001,5,33,0,High-Value Champions
13635.0,1071.03,1,68,0,High-Value Champions
13636.0,949.12,5,37,0,High-Value Champions
13637.0,804.3,3,52,0,High-Value Champions
13638.0,122.64,1,16,0,High-Value Champions
13639.0,1033.34,1,74,0,High-Value Champions
13642.0,312.28,1,216,1,Lost Customers
13643.0,519.44,3,31,0,High-Value Champions
13644.0,2624.26,4,16,0,High-Value Champions
13645.0,252.1,1,120,0,High-Value Champions
13647.0,1648.1200000000001,4,10,0,High-Value Champions
13649.0,346.6,2,257,1,Lost Customers
13650.0,1836.34,6,17,0,High-Value Champions
13651.0,94.2,2,35,0,High-Value Champions
13652.0,1095.08,3,46,0,High-Value Champions
13654.0,2707.33,6,43,0,High-Value Champions
13655.0,932.97,2,114,0,High-Value Champions
13656.0,379.65,2,165,1,Lost Customers
13657.0,382.14,2,11,0,High-Value Champions
13658.0,2639.17,5,10,0,High-Value Champions
13659.0,1563.0,2,206,1,Lost Customers
13662.0,881.26,3,86,0,High-Value Champions
13663.0,189.47,1,179,1,Lost Customers
13666.0,84.65,3,60,0,High-Value Champions
13667.0,299.05,1,149,1,Lost Customers
13668.0,6309.83,21,3,3,New Spenders
13669.0,218.55,2,51,0,High-Value Champions
13670.0,349.7,1,75,0,High-Value Champions
13672.0,186.39000000000001,2,301,1,Lost Customers
13673.0,387.44,2,19,0,High-Value Champions
13675.0,486.82000000000005,2,151,1,Lost Customers
13678.0,232.6,1,152,1,Lost Customers
13680.0,3719.12,4,1,0,High-Value Champions
13681.0,827.83,4,18,0,High-Value Champions
13682.0,59.5,1,187,1,Lost Customers
13684.0,65.13,1,286,1,Lost Customers
13685.0,3119.44,7,3,0,High-Value Champions
13686.0,72.0,1,183,1,Lost Customers
13689.0,910.0,1,63,0,High-Value Champions
13690.0,172.25,1,59,0,High-Value Champions
13692.0,1488.32,3,25,0,High-Value Champions
13694.0,65039.62,50,4,3,New Spenders
13695.0,2504.13,15,31,0,High-Value Champions
13697.0,151.29999999999998,1,39,0,High-Value Champions
13699.0,308.58000000000004,1,155,1,Lost Customers
13700.0,2248.63,10,26,0,High-Value Champions
13703.0,99.5,1,318,1,Lost Customers
13704.0,2308.06,9,5,0,High-Value Champions
13705.0,711.86,3,8,0,High-Value Champions
13706.0,330.79,1,303,1,Lost Customers
13707.0,806.41,2,267,1,Lost Customers
13708.0,285.33,1,271,1,Lost Customers
13709.0,6307.650000000001,13,4,0,High-Value Champions
13710.0,180.48,1,32,0,High-Value Champions
13711.0,252.06,2,219,1,Lost Customers
13712.0,228.84,1,247,1,Lost Customers
13715.0,1077.39,5,281,1,Lost Customers
13716.0,138.28,1,269,1,Lost Customers
13717.0,1445.01,6,32,0,High-Value Champions
13718.0,306.55,2,246,1,Lost Customers
13719.0,1041.68,5,15,0,High-Value Champions
13720.0,799.9,4,117,0,High-Value Champions
13721.0,524.14,1,36,0,High-Value Champions
13722.0,2375.41,3,132,0,High-Value Champions
13723.0,199.85000000000002,1,217,1,Lost Customers
